User_ID,Job_ID,User_Skills,Job_Requirements,Match_Score,Recommended
9683,395,"Python, Java, C++","HTML, Java, SQL",0.29444608862729116,0
9684,197,"SQL, CSS, Data Science","AI, Machine Learning, HTML, C++",0.06220105621961547,0
9685,29,"Java, Python, AI, JavaScript","JavaScript, Python, CSS, Data Science, C++",0.09945381884223603,0
9686,220,"C++, AI, Python, Java","JavaScript, Machine Learning, Data Science",0.3978004775789423,0
9687,227,"CSS, AI, C++","C++, SQL, Machine Learning, AI, Java",0.11372614464886843,0
9688,453,"Python, JavaScript, Data Science, Machine Learning, CSS","JavaScript, CSS, HTML, Machine Learning",0.6177153882475924,0
9689,165,"Data Science, Machine Learning","Java, JavaScript, SQL, HTML",0.7207408811548722,0
9690,158,"Data Science, JavaScript, HTML, C++, SQL","JavaScript, Python",0.8972080135529673,1
9691,345,"SQL, CSS","Java, CSS, AI",0.5771260947667357,0
9692,183,"HTML, Java, CSS, Data Science","Java, SQL, Machine Learning, HTML, Python",0.03792758994247247,0
9693,390,"AI, C++","C++, Machine Learning, HTML, JavaScript",0.6942657573665644,0
9694,283,"AI, Python, HTML, JavaScript, Machine Learning","AI, C++",0.5611860768722072,0
9695,353,"C++, Data Science","Machine Learning, Python, C++, CSS, Data Science",0.5588701456875895,0
9696,371,"AI, Machine Learning, SQL","JavaScript, C++, Machine Learning",0.340743162283614,0
9697,375,"CSS, JavaScript, C++, Python","AI, Java, C++",0.6710898289963644,0
9698,289,"HTML, Java, Machine Learning","JavaScript, C++, AI, Data Science",0.8615942538265265,1
9699,484,"Java, Python","C++, Python",0.9904971848456938,1
9700,29,"Data Science, Python, CSS, Java","Python, Machine Learning",0.1350231410819418,0
9701,109,"CSS, JavaScript, SQL","Python, JavaScript, AI, Java, Machine Learning",0.27624779998009397,0
9702,313,"Java, Python, Data Science, Machine Learning, SQL","AI, Python",0.2186581256122001,0
9703,80,"C++, JavaScript","HTML, Python, Machine Learning, AI, CSS",0.6083909054460548,0
9704,305,"JavaScript, Data Science","AI, HTML, Machine Learning, C++",0.09728295935768205,0
9705,298,"AI, Machine Learning, Python","Data Science, HTML, SQL, C++, Java",0.6851636646903934,0
9706,333,"Machine Learning, SQL, Data Science, JavaScript, CSS","C++, SQL, Python, JavaScript, HTML",0.4870089336114144,0
9707,276,"AI, Java, Data Science, Python","C++, Data Science, HTML, CSS",0.08767145646933938,0
9708,283,"AI, CSS, Data Science","Machine Learning, Java, Python, C++, HTML",0.3940975856460419,0
9709,9,"Data Science, CSS, AI, HTML, JavaScript","SQL, C++, Python, CSS, AI",0.34760058593343957,0
9710,402,"Python, C++","JavaScript, Data Science, Java, C++, Python",0.5752915291978148,0
9711,200,"Python, SQL, CSS, Data Science, JavaScript","Python, AI, Java, JavaScript",0.13769159875904435,0
9712,37,"AI, CSS","CSS, Machine Learning, SQL, C++, JavaScript",0.3888172158513188,0
9713,126,"Python, Machine Learning, Data Science","CSS, Machine Learning",0.4547364064958702,0
9714,244,"AI, JavaScript","Java, HTML, SQL, JavaScript, CSS",0.060107229992592215,0
9715,312,"Java, AI, C++, JavaScript","Data Science, Java",0.747010478139042,0
9716,161,"Python, Java, CSS, AI, C++","Machine Learning, Python, CSS",0.9468269966126541,1
9717,266,"JavaScript, SQL, Data Science, AI","Data Science, Python, CSS, SQL",0.31360392942959625,0
9718,276,"Data Science, Python, JavaScript, Machine Learning, AI","Machine Learning, C++, JavaScript",0.2935991418877809,0
9719,54,"Python, Data Science, SQL, CSS, AI","AI, CSS, JavaScript, HTML",0.8189300510792222,1
9720,428,"Java, SQL, JavaScript, CSS, HTML","HTML, Python, JavaScript, Data Science, CSS",0.19006126498966136,0
9721,184,"Data Science, C++, JavaScript, HTML, SQL","JavaScript, Python, CSS, SQL, Machine Learning",0.3195351499098381,0
9722,430,"Data Science, C++","HTML, JavaScript",0.9593379584210296,1
9723,356,"Python, AI, JavaScript","Data Science, JavaScript, CSS, SQL, C++",0.8759806402076845,1
9724,32,"Machine Learning, Data Science, C++, JavaScript, CSS","C++, CSS, HTML",0.47896448860786645,0
9725,300,"CSS, SQL","SQL, Java, CSS",0.8473254836244034,1
9726,406,"CSS, JavaScript, Data Science, Java","CSS, HTML, SQL, C++, JavaScript",0.7912654942748667,0
9727,11,"SQL, Machine Learning, HTML, JavaScript","Machine Learning, Python, Data Science, C++",0.8603626445093623,1
9728,87,"Java, JavaScript, Machine Learning","Java, Python, C++, Data Science, AI",0.540787465266955,0
9729,285,"CSS, Machine Learning, HTML","Python, AI",0.7210839077975902,0
9730,189,"CSS, JavaScript, Java","Python, CSS",0.3898463834746497,0
9731,315,"C++, Java, Machine Learning, SQL, CSS","JavaScript, SQL",0.43504931020646365,0
9732,474,"Java, Data Science, C++","Python, CSS, Data Science, C++, Machine Learning",0.7580538018074071,0
9733,245,"Machine Learning, Data Science, SQL","AI, C++",0.7933927564980361,0
9734,320,"C++, Java, HTML","C++, Machine Learning, HTML, AI, Data Science",0.6011694441625898,0
9735,84,"JavaScript, SQL","Python, AI, HTML, SQL",0.7743012212630374,0
9736,497,"C++, Java, CSS, JavaScript","Java, CSS",0.6206223514726599,0
9737,345,"HTML, CSS, AI","SQL, Machine Learning, Data Science, AI, Python",0.0026596956487945356,0
9738,165,"C++, Java","Data Science, AI, CSS, SQL, Machine Learning",0.6331492493087154,0
9739,71,"Data Science, AI, SQL, CSS","Python, AI, JavaScript, CSS",0.896232925268906,1
9740,195,"JavaScript, Machine Learning","Java, HTML, SQL",0.027180896815540923,0
9741,333,"Python, JavaScript, Data Science, HTML, C++","Machine Learning, HTML, JavaScript",0.4633357471433627,0
9742,369,"HTML, CSS, Java, SQL","SQL, Java",0.15658499600702014,0
9743,264,"SQL, JavaScript","Java, JavaScript, HTML",0.6245945520568048,0
9744,190,"JavaScript, Machine Learning, CSS","C++, HTML",0.33998433398806827,0
9745,34,"Java, Machine Learning, JavaScript, AI","C++, SQL, Data Science, Machine Learning, HTML",0.5394131143961622,0
9746,225,"SQL, HTML","Data Science, Machine Learning, C++",0.3679239352352329,0
9747,75,"Python, Data Science, SQL, JavaScript, AI","Python, JavaScript, C++, Data Science, AI",0.8632441378458761,1
9748,324,"Java, CSS","Machine Learning, Python, C++, JavaScript",0.3751104070520501,0
9749,423,"CSS, Machine Learning, Data Science, C++","Machine Learning, C++, Python",0.03131854689288904,0
9750,431,"Data Science, C++, Machine Learning, AI","Machine Learning, SQL, HTML, Data Science, AI",0.11544165705457421,0
9751,170,"Machine Learning, SQL, C++","Machine Learning, Java",0.428536509705317,0
9752,475,"C++, CSS, Python, Java, Machine Learning","Machine Learning, Java, Python, AI",0.5387193282301447,0
9753,9,"SQL, AI","Java, CSS",0.7573896720305058,0
9754,220,"CSS, Python, AI, SQL","JavaScript, Machine Learning, Java, SQL",0.5614817795515937,0
9755,488,"HTML, AI","Python, HTML, AI, CSS",0.6166270780551553,0
9756,154,"Python, Java, SQL","HTML, Machine Learning, Python, AI, JavaScript",0.2383676675875317,0
9757,486,"Java, C++, Machine Learning, AI, Python","C++, JavaScript",0.8156768756988156,1
9758,132,"Data Science, SQL, Python, Java","C++, Python, Java",0.7145627465105598,0
9759,30,"AI, Java","AI, Data Science, SQL, HTML",0.41227521174613835,0
9760,241,"HTML, Machine Learning","Python, Java, C++, Machine Learning",0.8435017838553057,1
9761,483,"Machine Learning, SQL","SQL, C++, Machine Learning",0.709079282526698,0
9762,59,"Java, C++, Python, SQL","C++, AI, Python",0.4791956040765668,0
9763,398,"AI, SQL","JavaScript, CSS, Python, AI",0.5178780501632508,0
9764,417,"Machine Learning, Python, CSS, C++","C++, Data Science, AI",0.1592392009842748,0
9765,429,"C++, SQL, HTML, Machine Learning","JavaScript, Python, AI, Machine Learning",0.08951376049546189,0
9766,455,"JavaScript, C++, SQL","SQL, HTML, Java, JavaScript, AI",0.40618428651084937,0
9767,207,"Java, Python, HTML, AI, C++","Machine Learning, SQL",0.2914339555343304,0
9768,353,"C++, Data Science","AI, Python, CSS",0.33744870062913246,0
9769,345,"C++, SQL, Python","Machine Learning, HTML, Data Science, AI, JavaScript",0.8770029738051314,1
9770,55,"C++, Machine Learning, SQL, Java, HTML","C++, Machine Learning, JavaScript, Java, HTML",0.8406358357098477,1
9771,419,"Java, CSS, Machine Learning, HTML","JavaScript, AI, HTML, Java, Python",0.43942855718439455,0
9772,238,"Machine Learning, C++, HTML","C++, JavaScript, Python",0.26916245187081334,0
9773,409,"CSS, JavaScript, Data Science","Python, SQL, Data Science",0.35926151702510045,0
9774,63,"Python, CSS, SQL, Java","C++, Machine Learning, Java, JavaScript",0.13752411884177584,0
9775,102,"HTML, Data Science","SQL, Machine Learning, HTML, JavaScript, CSS",0.9821703928477045,1
9776,342,"Java, Python","Python, Java, AI",0.274709830373291,0
9777,73,"AI, Data Science, SQL","C++, AI, SQL, Machine Learning, JavaScript",0.5627079981534039,0
9778,175,"Machine Learning, Python","AI, Python",0.7188834378706971,0
9779,438,"Java, SQL, Machine Learning","HTML, SQL",0.26865938850550075,0
9780,181,"Java, JavaScript, CSS, SQL, Data Science","Java, AI, C++, SQL",0.09914196671453335,0
9781,82,"SQL, Data Science","HTML, CSS, JavaScript, Python, AI",0.6703842795361642,0
9782,484,"Machine Learning, SQL, JavaScript","Java, Python, Data Science, C++",0.33020511350331816,0
9783,405,"CSS, Data Science, Python, JavaScript","Python, AI",0.014040655174246464,0
9784,312,"SQL, Python","JavaScript, Java",0.9727099296886438,1
9785,292,"Data Science, Java, Machine Learning, JavaScript, SQL","Machine Learning, CSS, Data Science",0.5196321991955248,0
9786,443,"SQL, Python, Data Science, CSS, C++","Java, Data Science, Python, C++, HTML",0.7055938335905798,0
9787,40,"C++, HTML, JavaScript, Python","Machine Learning, HTML, C++, Data Science",0.03356383543184971,0
9788,306,"Python, Machine Learning, Java, C++, SQL","Java, JavaScript, HTML",0.9485767908703157,1
9789,15,"SQL, Python","SQL, HTML, Java, Machine Learning",0.9741757569435731,1
9790,162,"Java, SQL","SQL, Java",0.380940515647056,0
9791,333,"JavaScript, SQL, C++, CSS","AI, HTML, Machine Learning, C++",0.03894233345234632,0
9792,295,"Java, Machine Learning, JavaScript","HTML, SQL, CSS, Data Science",0.11092935647655988,0
9793,89,"CSS, Java, HTML","AI, SQL, C++",0.6909993059589692,0
9794,23,"JavaScript, CSS, AI, SQL","Machine Learning, CSS, Java, SQL, HTML",0.45735702868200745,0
9795,252,"Java, Python","HTML, Python, Java, AI, Machine Learning",0.9828443901387922,1
9796,36,"Java, Python, Data Science, HTML","CSS, AI, Data Science",0.731587243836337,0
9797,288,"Machine Learning, HTML, SQL, CSS, Data Science","AI, Data Science",0.5211699205356859,0
9798,377,"AI, Data Science, CSS","HTML, JavaScript",0.7433849637176583,0
9799,283,"SQL, Machine Learning, C++, HTML, Java","JavaScript, Java, SQL, Data Science",0.6021118100645536,0
9800,489,"Machine Learning, HTML","SQL, CSS, HTML, JavaScript, Python",0.49298144465646576,0
9801,212,"JavaScript, Java, C++","Machine Learning, SQL, Java, Python, JavaScript",0.7567140520916301,0
9802,193,"C++, AI, CSS, SQL, Python","Java, AI",0.8072805755746135,1
9803,271,"Data Science, Java","SQL, Python, C++",0.3020414839353541,0
9804,340,"C++, CSS, Machine Learning, Python","Machine Learning, HTML",0.5259688339841345,0
9805,74,"Java, Data Science, JavaScript, C++, HTML","Java, JavaScript",0.13096977776392704,0
9806,99,"Java, C++","JavaScript, Java, Machine Learning",0.6177135704334243,0
9807,229,"SQL, CSS, Python, JavaScript","HTML, CSS, Python, Machine Learning",0.7410378494125754,0
9808,297,"HTML, Java, C++, Data Science, JavaScript","JavaScript, Java, HTML, Python, Data Science",0.6256360581811583,0
9809,131,"HTML, Java","Data Science, C++, Python",0.05126857782564176,0
9810,407,"CSS, AI","C++, AI, CSS",0.55632009738722,0
9811,232,"SQL, HTML, Java, Python","C++, SQL, Data Science",0.6118517265444409,0
9812,486,"HTML, JavaScript, Machine Learning, CSS","SQL, Data Science",0.8045044102642155,1
9813,265,"Python, HTML, Machine Learning","CSS, Python",0.7158855151393083,0
9814,141,"C++, CSS","C++, JavaScript, Data Science, CSS",0.025417080702145434,0
9815,125,"CSS, JavaScript, Python, AI, Data Science","AI, Machine Learning, CSS",0.8128009942971735,1
9816,304,"HTML, SQL, JavaScript, CSS","C++, Data Science, CSS",0.6070959620152355,0
9817,81,"Java, Data Science, HTML, AI","JavaScript, Machine Learning",0.7568367384731838,0
9818,425,"HTML, SQL","CSS, AI, HTML, Data Science",0.06757746183820068,0
9819,105,"CSS, SQL, Java, Data Science","SQL, Data Science",0.3453848694397038,0
9820,278,"Data Science, Machine Learning, JavaScript","Java, JavaScript",0.08292231900668623,0
9821,171,"SQL, Java, JavaScript, AI","SQL, Java, JavaScript",0.2636657758384694,0
9822,322,"CSS, AI, SQL, Data Science","CSS, JavaScript, SQL",0.7828915283284575,0
9823,46,"Python, Java","Python, JavaScript, Machine Learning",0.6804914207465764,0
9824,133,"Machine Learning, C++, AI, Java, SQL","Data Science, Machine Learning, CSS",0.6387202604656256,0
9825,64,"CSS, AI, HTML, Data Science","SQL, Data Science, Machine Learning, C++",0.5001094204160171,0
9826,202,"Machine Learning, Java, AI","Data Science, SQL, HTML, CSS, JavaScript",0.9088820970908359,1
9827,342,"Java, SQL","Data Science, SQL, AI",0.9660134931334827,1
9828,49,"AI, Python","Data Science, CSS, Java, JavaScript, HTML",0.39091483658074855,0
9829,10,"C++, Data Science, HTML, Java","AI, Python, Java, Machine Learning, Data Science",0.8164158669763244,1
9830,348,"AI, C++","Python, AI, CSS, Machine Learning",0.9352125631338619,1
9831,24,"HTML, C++, AI, Python","Data Science, CSS",0.8923045329978059,1
9832,170,"Data Science, C++, AI","CSS, HTML, JavaScript, Machine Learning, C++",0.6601390191531231,0
9833,464,"JavaScript, Java, SQL, HTML, Machine Learning","Machine Learning, AI, CSS, HTML, C++",0.37451388841301325,0
9834,364,"C++, JavaScript, SQL, Python","Machine Learning, SQL",0.9500644358405735,1
9835,417,"AI, JavaScript","Python, CSS, C++",0.7435405752917108,0
9836,263,"AI, SQL","HTML, JavaScript, C++, SQL, AI",0.004740626516214874,0
9837,232,"SQL, Java","CSS, Java, SQL, C++, AI",0.7513737294035456,0
9838,193,"HTML, SQL","Java, Data Science, HTML",0.35516062052227815,0
9839,42,"Data Science, Java, HTML, Python, JavaScript","Machine Learning, C++, Data Science, SQL, Java",0.9501304329324729,1
9840,325,"CSS, AI, C++","Python, CSS, Java, SQL, JavaScript",0.6560325611279166,0
9841,169,"HTML, Python, Machine Learning, CSS, C++","HTML, JavaScript",0.9065804527140493,1
9842,121,"Python, AI, Data Science, Machine Learning","Data Science, Java, CSS, SQL, HTML",0.2641278494234095,0
9843,202,"Data Science, Machine Learning, CSS, Python, HTML","SQL, Machine Learning, Data Science",0.930582946736194,1
9844,79,"AI, CSS, Java, JavaScript, Machine Learning","Java, JavaScript, Data Science",0.7780009083121237,0
9845,121,"Java, CSS, AI","C++, Python, HTML, Java",0.8772765529955894,1
9846,425,"HTML, C++","HTML, Java, AI, JavaScript",0.7718079392165509,0
9847,80,"Java, AI","JavaScript, Data Science, CSS, Python, Java",0.059370875763195885,0
9848,429,"Machine Learning, CSS, Data Science, Python, JavaScript","Python, C++, Data Science",0.8348717493793154,1
9849,441,"C++, SQL, Java, HTML, CSS","Java, Data Science, JavaScript, AI, Python",0.5078196077826743,0
9850,213,"C++, Machine Learning, JavaScript","Java, AI",0.7252066336492996,0
9851,41,"AI, Python","Data Science, Java",0.5924357429002023,0
9852,360,"Data Science, JavaScript, Java, CSS","HTML, AI",0.0665882875122299,0
9853,237,"SQL, CSS, C++, Machine Learning, AI","Java, SQL, AI, HTML",0.053377956667857385,0
9854,27,"Python, CSS, C++, SQL","AI, SQL",0.7239612983162091,0
9855,417,"Machine Learning, HTML","HTML, JavaScript, AI, C++, Java",0.8299420162245412,1
9856,489,"HTML, Python","AI, CSS, JavaScript",0.22076072803203617,0
9857,146,"Python, Machine Learning, SQL, C++, HTML","AI, C++, JavaScript, HTML, SQL",0.4136360913148419,0
9858,106,"CSS, AI","Python, Data Science, HTML, AI, JavaScript",0.4683928769562945,0
9859,400,"Data Science, HTML, CSS","C++, Python, HTML",0.30563806934524873,0
9860,101,"AI, SQL","JavaScript, Java, HTML, Data Science",0.7280293102905734,0
9861,15,"Data Science, AI, SQL, C++, CSS","Machine Learning, C++, HTML, Data Science, Java",0.7852829641104295,0
9862,13,"Machine Learning, Java, HTML, JavaScript, Data Science","Java, JavaScript, AI, C++, Data Science",0.24438035096591704,0
9863,185,"HTML, JavaScript, Data Science","HTML, CSS, AI, SQL, Python",0.8491463301118999,1
9864,285,"Machine Learning, Data Science, Python, JavaScript","Java, SQL, Machine Learning, Python, JavaScript",0.6922515962676724,0
9865,149,"AI, CSS, SQL","HTML, SQL, AI",0.38082076271576837,0
9866,163,"Python, CSS, AI, C++","Python, Data Science, HTML, AI, JavaScript",0.8974775826716779,1
9867,440,"HTML, Data Science, SQL, Machine Learning","Machine Learning, JavaScript, Data Science",0.34001247896256626,0
9868,176,"CSS, Machine Learning, C++, SQL, Java","C++, SQL",0.7842057890385093,0
9869,15,"Machine Learning, Data Science","Python, AI, CSS, Data Science, C++",0.29440455458963155,0
9870,302,"SQL, Data Science, HTML","C++, Python",0.8776582050920773,1
9871,111,"AI, C++","Data Science, HTML, SQL, Python",0.511340356103697,0
9872,56,"AI, CSS, Java, Data Science, JavaScript","CSS, SQL, Data Science, Java, C++",0.28756775083259234,0
9873,79,"JavaScript, C++, HTML, Data Science","Machine Learning, Java, CSS, Python, AI",0.8591575258721542,1
9874,85,"CSS, C++, Machine Learning, AI","JavaScript, CSS, HTML, Java, SQL",0.8616646216977051,1
9875,384,"CSS, Data Science, SQL, JavaScript, HTML","Data Science, HTML",0.032241227729565836,0
9876,166,"Machine Learning, Java, Data Science, C++","JavaScript, Machine Learning",0.15802899779665291,0
9877,251,"JavaScript, C++, AI, Java, HTML","Data Science, C++, Java, HTML, JavaScript",0.8563359433439298,1
9878,496,"Python, Java, AI, C++","Java, JavaScript, CSS, HTML",0.15064088030372658,0
9879,270,"CSS, JavaScript, Java, HTML, Python","Data Science, AI",0.3866313607854156,0
9880,55,"CSS, SQL, Java, AI, Data Science","SQL, Machine Learning, Data Science, HTML",0.5942541712457586,0
9881,96,"HTML, JavaScript, Java, Python","Data Science, JavaScript, AI",0.8931445677179328,1
9882,2,"AI, Java","SQL, Java, AI, Python, HTML",0.9410940064458755,1
9883,52,"JavaScript, Data Science, Python","Java, HTML",0.12093632793785636,0
9884,271,"SQL, HTML, AI","Data Science, JavaScript, CSS, SQL, Machine Learning",0.014123755645979341,0
9885,322,"Machine Learning, SQL, Data Science, Python, CSS","CSS, Data Science, Machine Learning",0.5317547796917687,0
9886,36,"Python, Machine Learning, HTML","Python, C++, AI",0.8007314897234379,1
9887,123,"JavaScript, Data Science, Machine Learning, SQL, C++","Java, Machine Learning, C++, JavaScript, SQL",0.8645033106855933,1
9888,365,"Machine Learning, Java, Python, CSS, SQL","HTML, AI, SQL",0.985528859091566,1
9889,356,"SQL, Data Science, CSS, Python, Java","Machine Learning, Java",0.23090712536319036,0
9890,377,"JavaScript, SQL, Data Science, C++, AI","HTML, JavaScript, Python, AI, CSS",0.11761875472304961,0
9891,92,"Data Science, SQL, HTML","SQL, CSS, Java, AI, Python",0.1326984096254299,0
9892,354,"Python, Data Science, JavaScript","C++, JavaScript, Data Science",0.9373169275403258,1
9893,227,"Java, AI, SQL, Machine Learning","Data Science, Java, JavaScript",0.5402214563444995,0
9894,32,"C++, Java, Machine Learning, AI, SQL","SQL, C++, AI",0.04445076558210237,0
9895,224,"Python, C++, AI, Machine Learning","Data Science, CSS",0.6511285366199957,0
9896,270,"Python, C++, HTML, Java","Data Science, Machine Learning, Java, C++",0.39588498530396765,0
9897,29,"Data Science, C++, SQL, CSS","Python, JavaScript, CSS",0.8800061782681596,1
9898,215,"Java, C++, Machine Learning, HTML, Python","HTML, Machine Learning",0.08601120178153898,0
9899,62,"CSS, HTML, Java","Python, SQL, HTML",0.12281172087086323,0
9900,405,"Machine Learning, SQL","C++, SQL, CSS, AI, Machine Learning",0.6605186666598902,0
9901,150,"JavaScript, C++, Machine Learning","C++, Java, Machine Learning, AI",0.7746933181143378,0
9902,92,"CSS, AI, Machine Learning, SQL, Python","SQL, Data Science, Machine Learning, Python, CSS",0.15517302020588752,0
9903,378,"C++, Machine Learning, HTML, Java, Data Science","AI, HTML",0.3599849239156191,0
9904,306,"Python, Java, CSS, Machine Learning, HTML","Data Science, Machine Learning, CSS",0.25556789106820543,0
9905,21,"Python, C++, HTML","Python, CSS, C++, SQL, Java",0.4755185755350231,0
9906,468,"Python, AI, CSS","Python, CSS, Java",0.857011526957464,1
9907,470,"C++, SQL, Machine Learning, Data Science","HTML, Machine Learning, AI",0.44355535654926037,0
9908,145,"Java, Machine Learning, C++, HTML","Java, C++, CSS, JavaScript, AI",0.5838595505610947,0
9909,55,"CSS, SQL, AI, HTML","SQL, CSS, Machine Learning",0.6022581622967998,0
9910,317,"CSS, HTML, Data Science","Machine Learning, JavaScript, Java, Python",0.25636513654035775,0
9911,286,"C++, SQL, JavaScript","Machine Learning, HTML, Python, AI, C++",0.36678490827103505,0
9912,164,"Python, HTML, SQL, C++","Machine Learning, C++, JavaScript, AI, SQL",0.8062831729292599,1
9913,15,"Python, C++, AI, CSS","C++, SQL, Data Science, Java",0.11537905475559684,0
9914,466,"HTML, CSS","HTML, Machine Learning, SQL",0.591345474124727,0
9915,292,"Data Science, CSS, AI","HTML, Python, JavaScript, Java",0.6410561432435666,0
9916,314,"SQL, C++","Data Science, Java",0.8969815032728147,1
9917,134,"C++, Machine Learning, HTML, Data Science","C++, Machine Learning, Java, JavaScript",0.6621894142994166,0
9918,286,"Data Science, Python","AI, Python",0.09104635666793959,0
9919,223,"Machine Learning, Data Science, C++, Python","HTML, Java, C++, AI",0.9154147249585247,1
9920,400,"CSS, AI, Java","Python, HTML, JavaScript, CSS",0.2892912045188175,0
9921,68,"Machine Learning, AI, Python, Java","CSS, Machine Learning, HTML",0.1167785452652561,0
9922,165,"Java, Machine Learning, AI, CSS","JavaScript, HTML, Java",0.6680939161816228,0
9923,256,"SQL, Java, CSS","JavaScript, HTML",0.16838294105756635,0
9924,75,"C++, Machine Learning, CSS, Java, AI","CSS, Data Science, C++, Python",0.8862185856693667,1
9925,498,"Machine Learning, Data Science, Java","AI, Python",0.7205567236894642,0
9926,269,"Python, SQL, Java, Data Science","Java, AI",0.954304003254518,1
9927,104,"Java, CSS, C++","CSS, AI, Machine Learning, Python, JavaScript",0.022809060420962424,0
9928,95,"AI, C++, HTML, SQL","JavaScript, Java",0.2337594194890733,0
9929,412,"Data Science, Python","Machine Learning, AI, Java",0.03883452425638856,0
9930,192,"C++, CSS, HTML","CSS, C++, Java, Machine Learning",0.3033350430982261,0
9931,114,"CSS, Data Science, SQL, Java","JavaScript, Data Science, Python",0.007340061321087998,0
9932,242,"Python, Machine Learning","Data Science, HTML, C++",0.39714384001418357,0
9933,283,"Java, Python, JavaScript, AI","JavaScript, Python, Java, C++",0.09089417407022404,0
9934,426,"JavaScript, C++, Python","C++, HTML, CSS, JavaScript",0.7551560031852513,0
9935,253,"Python, JavaScript","AI, Java, JavaScript, CSS",0.20615133298093657,0
9936,310,"AI, CSS, JavaScript, Data Science","AI, CSS, Data Science, Machine Learning",0.5237543194008866,0
9937,151,"Machine Learning, CSS, AI","HTML, Python, JavaScript",0.2548731081382627,0
9938,370,"CSS, JavaScript, Data Science","Machine Learning, JavaScript, AI, CSS",0.9609318583288012,1
9939,68,"C++, SQL, Python, CSS, AI","JavaScript, Data Science, C++, SQL, Java",0.06346536618777143,0
9940,155,"HTML, Data Science, CSS, Java","AI, Python, JavaScript, HTML, SQL",0.48676199175523693,0
9941,194,"AI, Machine Learning","Java, Machine Learning, JavaScript",0.8044980123260009,1
9942,92,"Machine Learning, Python, SQL","C++, CSS, Python, Java",0.46526227121211583,0
9943,258,"Machine Learning, JavaScript","JavaScript, CSS, Machine Learning",0.9704426237145137,1
9944,111,"Python, AI, CSS","C++, Machine Learning",0.7548440263474525,0
9945,288,"Machine Learning, JavaScript, Java","Machine Learning, JavaScript, HTML",0.9769648003824732,1
9946,346,"Python, Java","Python, Machine Learning",0.14221691462781583,0
9947,410,"Data Science, SQL, HTML, Machine Learning","Data Science, C++, Machine Learning",0.7984376148217194,0
9948,462,"Machine Learning, C++, SQL, HTML, Python","Java, HTML, Data Science, JavaScript",0.8299041649021393,1
9949,298,"AI, C++, JavaScript, Python","SQL, Machine Learning",0.12363294911648015,0
9950,202,"HTML, CSS","JavaScript, C++, Machine Learning, AI, Java",0.2981395386368245,0
9951,116,"Python, C++, AI, SQL, Machine Learning","Java, HTML, AI, C++",0.06635738120433288,0
9952,81,"C++, Machine Learning, Java","Python, Machine Learning, HTML",0.3912187406054787,0
9953,3,"SQL, Data Science, AI, CSS","CSS, AI, Machine Learning, Python",0.6129342580417363,0
9954,10,"Python, Machine Learning, Java, CSS","Data Science, AI",0.21303713937556756,0
9955,367,"C++, Machine Learning, Python","HTML, AI, Machine Learning, C++, Data Science",0.9713154217264818,1
9956,37,"JavaScript, SQL, CSS, Java, Python","Machine Learning, SQL, JavaScript, Java",0.00957782694068754,0
9957,190,"Java, Python, Data Science, SQL","Python, Machine Learning, JavaScript",0.544238427122488,0
9958,224,"C++, Data Science","SQL, Python, HTML, JavaScript",0.15774855476777705,0
9959,395,"AI, SQL, HTML","Machine Learning, JavaScript, Python",0.6794846714977931,0
9960,145,"HTML, Machine Learning, SQL, Data Science, CSS","SQL, C++, Machine Learning",0.3138778918649089,0
9961,392,"AI, HTML, CSS, Machine Learning, JavaScript","JavaScript, Machine Learning, CSS, Data Science",0.3160044587491524,0
9962,60,"Data Science, AI","JavaScript, AI",0.8146826697615146,1
9963,278,"AI, Python, CSS, JavaScript","HTML, Java, AI, C++, CSS",0.20414125807511474,0
9964,180,"Java, JavaScript, AI, Machine Learning","Python, Data Science",0.1696843260866301,0
9965,127,"Machine Learning, Data Science, C++, SQL","AI, C++",0.5879431260488818,0
9966,470,"C++, SQL, Machine Learning","AI, HTML, CSS, Java",0.4365653248261149,0
9967,258,"Machine Learning, AI, SQL, Data Science","JavaScript, HTML, Java, SQL, Data Science",0.8498948325908646,1
9968,47,"CSS, HTML, Data Science, Machine Learning","Data Science, C++, AI, JavaScript",0.49447827696260593,0
9969,238,"Java, Python, Data Science, JavaScript","CSS, Java",0.47003279748264104,0
9970,44,"AI, SQL, HTML","JavaScript, Java, Data Science, SQL, Machine Learning",0.5822330951100385,0
9971,282,"AI, Data Science","AI, HTML, C++",0.7670787858472299,0
9972,168,"Data Science, HTML, Machine Learning","JavaScript, Data Science, AI",0.5764549629846062,0
9973,4,"AI, Java","HTML, AI, Python, Data Science, SQL",0.39766525961524324,0
9974,143,"Data Science, JavaScript","CSS, AI",0.9649132417556074,1
9975,52,"SQL, JavaScript, CSS, C++","AI, SQL, C++",0.8581270142137124,1
9976,199,"AI, Python, Data Science, Java, HTML","Machine Learning, SQL, Python, CSS, JavaScript",0.7097798635001162,0
9977,19,"CSS, Data Science","Java, HTML, SQL",0.8340416085742144,1
9978,169,"HTML, Java, CSS, Python","JavaScript, CSS, AI, Data Science",0.3770959420259343,0
9979,11,"SQL, Python, Machine Learning, JavaScript","Python, Machine Learning",0.8358100562277623,1
9980,324,"Java, HTML, C++","AI, Java, Python",0.5457704907230788,0
9981,217,"CSS, C++, Data Science, Python, Machine Learning","C++, Data Science, SQL, JavaScript",0.46085668883624864,0
